ID,glAccountNumber,userDefined1,userDefined2,journalEntryType,journalId,period,amount,amountCreditDebitIndicator,jeLineDescription,reportingAmountCurrency,transactionId,enteredBy,enteredDateTime,tags
141,200-6510-00,Telephone - Accounting,common:Expenses,GJ,27,1/1/2024,-2000,C,Reverse Accrual Dec Est. Exp.,Z-US$,141,LESSON USER1,1/1/1990,common:ComprehensiveIncome
142,300-6190-00,Utilities Expense - Sales,common:Expenses,GJ,27,1/1/2024,-1925,C,Reverse Accrual Dec Est. Exp.,Z-US$,142,LESSON USER1,1/1/1990,common:ComprehensiveIncome
143,300-6510-00,Telephone - Sales,common:Expenses,GJ,27,1/1/2024,-6000,C,Reverse Accrual Dec Est. Exp.,Z-US$,143,LESSON USER1,1/1/1990,common:ComprehensiveIncome
144,400-6190-00,Utilities Expense - Service/Installation,common:Expenses,GJ,27,1/1/2024,-1100,C,Reverse Accrual Dec Est. Exp.,Z-US$,144,LESSON USER1,1/1/1990,common:ComprehensiveIncome
145,400-6510-00,Telephone - Service/Installation,common:Expenses,GJ,27,1/1/2024,-3000,C,Reverse Accrual Dec Est. Exp.,Z-US$,145,LESSON USER1,1/1/1990,common:ComprehensiveIncome
146,500-6190-00,Utilities Expense - Consulting/Training,common:Expenses,GJ,27,1/1/2024,-550,C,Reverse Accrual Dec Est. Exp.,Z-US$,146,LESSON USER1,1/1/1990,common:ComprehensiveIncome
147,500-6510-00,Telephone - Consulting/Training,common:Expenses,GJ,27,1/1/2024,-5000,C,Reverse Accrual Dec Est. Exp.,Z-US$,147,LESSON USER1,1/1/1990,common:ComprehensiveIncome
148,600-6190-00,Utilities Expense - Purchasing/Receiving,common:Expenses,GJ,27,1/1/2024,-1375,C,Reverse Accrual Dec Est. Exp.,Z-US$,148,LESSON USER1,1/1/1990,common:ComprehensiveIncome
149,600-6510-00,Telephone - Purchasing/Receiving,common:Expenses,GJ,27,1/1/2024,-2000,C,Reverse Accrual Dec Est. Exp.,Z-US$,149,LESSON USER1,1/1/1990,common:ComprehensiveIncome
150,000-2800-00,Current N/P on Vehicles,common:NoncurrentLiabilities,GJ,29,1/1/2024,-1041.66,C,Current portion of Notes Pay.,Z-US$,163,LESSON USER1,1/1/1990,common:NetCashFlowFinancingActivities
151,000-2900-00,Notes Payable on Vehicles,common:NoncurrentLiabilities,GJ,29,1/1/2024,1041.66,D,Current portion of Notes Pay.,Z-US$,164,LESSON USER1,1/1/1990,common:NetCashFlowFinancingActivities
152,000-2820-00,Current N/P to Stockholders,common:NoncurrentLiabilities,GJ,30,1/1/2024,-10416.44,C,Current portion of Notes Pay.,Z-US$,165,LESSON USER1,1/1/1990,common:NetCashFlowFinancingActivities
153,000-2920-00,Notes Payable to Stockholders,common:NoncurrentLiabilities,GJ,30,1/1/2024,10416.44,D,Current portion of Notes Pay.,Z-US$,166,LESSON USER1,1/1/1990,common:NetCashFlowFinancingActivities
154,000-1140-00,Savings,common:CurrentAssets,GJ,31,1/5/2024,659.16,D,Interest on Savings.,Z-US$,167,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
155,000-7020-00,Interest Income,common:Losses,GJ,31,1/5/2024,-659.16,C,Interest on Savings.,Z-US$,168,LESSON USER1,1/1/1990,common:ComprehensiveIncome
156,000-1300-02,Inventory - Finished Goods,common:CurrentAssets,GJ,32,1/9/2024,41013.14,D,Transfer Inventory.,Z-US$,169,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
157,000-1310-01,Inventory Warehouse - Retail/Parts,common:CurrentAssets,GJ,32,1/9/2024,-41013.14,C,Transfer Inventory.,Z-US$,170,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
158,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,33,1/15/2024,-17718.78,C,Write down of Inventory.,Z-US$,171,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
159,000-1310-01,Inventory Warehouse - Retail/Parts,common:CurrentAssets,GJ,33,1/15/2024,-7031.58,C,Write down of Inventory.,Z-US$,172,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
160,000-4700-00,Shrinkage and Waste,common:Expenses,GJ,33,1/15/2024,24750.36,D,Write down of Inventory.,Z-US$,173,LESSON USER1,1/1/1990,common:ComprehensiveIncome
161,000-1410-00,Prepaid Insurance,common:CurrentAssets,GJ,34,1/30/2024,-2862.41,C,Recognize January Expenses.,Z-US$,174,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
162,000-6400-00,Life Insurance - Administration,common:Expenses,GJ,34,1/30/2024,133.98,D,Recognize January Expenses.,Z-US$,175,LESSON USER1,1/1/1990,common:ComprehensiveIncome
163,000-6410-00,Vehicle Insurance,common:Expenses,GJ,34,1/30/2024,569.5,D,Recognize January Expenses.,Z-US$,176,LESSON USER1,1/1/1990,common:ComprehensiveIncome
164,000-6420-00,Liability Insurance,common:Expenses,GJ,34,1/30/2024,1270.83,D,Recognize January Expenses.,Z-US$,177,LESSON USER1,1/1/1990,common:ComprehensiveIncome
165,000-6430-00,Casualty Insurance,common:Expenses,GJ,34,1/30/2024,888.1,D,Recognize January Expenses.,Z-US$,178,LESSON USER1,1/1/1990,common:ComprehensiveIncome
166,000-1505-00,Accumulated Depreciation-Furniture & Fixtures,common:NoncurrentAssets,GJ,35,1/30/2024,-3624.64,C,Monthly Depr. Charge.,Z-US$,179,LESSON USER1,1/1/1990,common:Expenses
167,000-6200-00,Depreciation Expense - Furniture & Fixtures,common:Expenses,GJ,35,1/30/2024,3624.64,D,Monthly Depr. Charge.,Z-US$,180,LESSON USER1,1/1/1990,common:ComprehensiveIncome
168,000-1515-00,Accumulated Depreciation-Computer Equipment,common:NoncurrentAssets,GJ,36,1/30/2024,-1888.43,C,Monthly Depr. Charge.,Z-US$,181,LESSON USER1,1/1/1990,common:Expenses
169,000-6210-00,Depreciation Expense - Computer Equipment,common:Expenses,GJ,36,1/30/2024,1888.43,D,Monthly Depr. Charge.,Z-US$,182,LESSON USER1,1/1/1990,common:ComprehensiveIncome
170,000-1525-00,Accumulated Depreciation-Machinery & Equipment,common:NoncurrentAssets,GJ,37,1/30/2024,-14098.84,C,Monthly Depr. Charge,Z-US$,183,LESSON USER1,1/1/1990,common:Expenses
171,000-6220-00,Depreciation Expense - Machinery & Equipment,common:Expenses,GJ,37,1/30/2024,14098.84,D,Monthly Depr. Charge,Z-US$,184,LESSON USER1,1/1/1990,common:ComprehensiveIncome
172,000-1535-00,Accumulated Depreciation-Fleet Vehicles,common:NoncurrentAssets,GJ,38,1/30/2024,-833.33,C,Monthly Depr. Charge,Z-US$,185,LESSON USER1,1/1/1990,common:Expenses
173,000-6230-00,Depreciation Expense - Fleet Vehicles,common:Expenses,GJ,38,1/30/2024,833.33,D,Monthly Depr. Charge,Z-US$,186,LESSON USER1,1/1/1990,common:ComprehensiveIncome
174,000-1610-00,Amortized Software Costs,common:NoncurrentAssets,GJ,39,1/30/2024,-982.92,C,Monthly Amortization Charge.,Z-US$,187,LESSON USER1,1/1/1990,common:Expenses
175,000-6300-00,Amortization - Software,common:Expenses,GJ,39,1/30/2024,982.92,D,Monthly Amortization Charge.,Z-US$,188,LESSON USER1,1/1/1990,common:ComprehensiveIncome
176,000-2110-00,Accrued Expenses,common:CurrentLiabilities,GJ,40,1/30/2024,-24500,C,Accrual of Jan. Est. Expenses.,Z-US$,189,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
177,100-6190-00,Utilities Expense - Administration,common:Expenses,GJ,40,1/30/2024,225,D,Accrual of Jan. Est. Expenses.,Z-US$,190,LESSON USER1,1/1/1990,common:ComprehensiveIncome
178,100-6510-00,Telephone - Administration,common:Expenses,GJ,40,1/30/2024,2000,D,Accrual of Jan. Est. Expenses.,Z-US$,191,LESSON USER1,1/1/1990,common:ComprehensiveIncome
179,200-6190-00,Utilities Expense - Accounting,common:Expenses,GJ,40,1/30/2024,225,D,Accrual of Jan. Est. Expenses.,Z-US$,192,LESSON USER1,1/1/1990,common:ComprehensiveIncome
180,200-6510-00,Telephone - Accounting,common:Expenses,GJ,40,1/30/2024,2000,D,Accrual of Jan. Est. Expenses.,Z-US$,193,LESSON USER1,1/1/1990,common:ComprehensiveIncome
181,300-6190-00,Utilities Expense - Sales,common:Expenses,GJ,40,1/30/2024,1575,D,Accrual of Jan. Est. Expenses.,Z-US$,194,LESSON USER1,1/1/1990,common:ComprehensiveIncome
182,300-6510-00,Telephone - Sales,common:Expenses,GJ,40,1/30/2024,6000,D,Accrual of Jan. Est. Expenses.,Z-US$,195,LESSON USER1,1/1/1990,common:ComprehensiveIncome
183,400-6190-00,Utilities Expense - Service/Installation,common:Expenses,GJ,40,1/30/2024,900,D,Accrual of Jan. Est. Expenses.,Z-US$,196,LESSON USER1,1/1/1990,common:ComprehensiveIncome
184,400-6510-00,Telephone - Service/Installation,common:Expenses,GJ,40,1/30/2024,3000,D,Accrual of Jan. Est. Expenses.,Z-US$,197,LESSON USER1,1/1/1990,common:ComprehensiveIncome
185,500-6190-00,Utilities Expense - Consulting/Training,common:Expenses,GJ,40,1/30/2024,450,D,Accrual of Jan. Est. Expenses.,Z-US$,198,LESSON USER1,1/1/1990,common:ComprehensiveIncome
186,500-6510-00,Telephone - Consulting/Training,common:Expenses,GJ,40,1/30/2024,5000,D,Accrual of Jan. Est. Expenses.,Z-US$,199,LESSON USER1,1/1/1990,common:ComprehensiveIncome
187,600-6190-00,Utilities Expense - Purchasing/Receiving,common:Expenses,GJ,40,1/30/2024,1125,D,Accrual of Jan. Est. Expenses.,Z-US$,200,LESSON USER1,1/1/1990,common:ComprehensiveIncome
188,600-6510-00,Telephone - Purchasing/Receiving,common:Expenses,GJ,40,1/30/2024,2000,D,Accrual of Jan. Est. Expenses.,Z-US$,201,LESSON USER1,1/1/1990,common:ComprehensiveIncome
189,000-2500-00,Interest Payable,common:CurrentLiabilities,GJ,41,1/30/2024,-1108.53,C,Interest on Line of Credit.,Z-US$,202,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
190,000-8020-00,Interest Expense,common:Losses,GJ,41,1/30/2024,1108.53,D,Interest on Line of Credit.,Z-US$,203,LESSON USER1,1/1/1990,common:ComprehensiveIncome
191,000-1230-00,Interest Receivable,common:CurrentAssets,GJ,42,1/30/2024,250,D,Int. earned on Notes Rec.,Z-US$,204,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
192,000-7020-00,Interest Income,common:Losses,GJ,42,1/30/2024,-250,C,Int. earned on Notes Rec.,Z-US$,205,LESSON USER1,1/1/1990,common:ComprehensiveIncome
193,000-1200-00,Accounts Receivable,common:CurrentAssets,GJ,43,1/30/2024,-1250,C,Net changes in Client Deposits,Z-US$,206,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
194,000-2720-00,Client Deposits,common:CurrentLiabilities,GJ,43,1/30/2024,1250,D,Net changes in Client Deposits,Z-US$,207,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
195,000-1210-00,Allowance for Doubtful Accounts,common:CurrentAssets,GJ,44,1/30/2024,-18591.9,C,Est. Bad Debts for January.,Z-US$,208,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
196,000-6700-00,Bad Debts Expense,common:Expenses,GJ,44,1/30/2024,18591.9,D,Est. Bad Debts for January.,Z-US$,209,LESSON USER1,1/1/1990,common:ComprehensiveIncome
197,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,45,1/30/2024,85927.07,D,Transfer Inventory.,Z-US$,210,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
198,000-1310-01,Inventory Warehouse - Retail/Parts,common:CurrentAssets,GJ,45,1/30/2024,-85927.07,C,Transfer Inventory.,Z-US$,211,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
199,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,46,1/30/2024,-3087.92,C,Transfer Inventory.,Z-US$,212,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
200,000-1300-02,Inventory - Finished Goods,common:CurrentAssets,GJ,46,1/30/2024,3087.92,D,Transfer Inventory.,Z-US$,213,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
201,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,47,1/10/2024,-2921.08,C,Jan MC Transactions,Z-US$,214,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
202,000-4111-01,Canadian Sales - Retail/Parts,common:Revenues,GJ,47,1/10/2024,-5842.15,C,Jan MC Transactions,Z-US$,215,LESSON USER1,1/1/1990,common:ComprehensiveIncome
203,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,GJ,47,1/10/2024,2921.08,D,Jan MC Transactions,Z-US$,216,LESSON USER1,1/1/1990,common:ComprehensiveIncome
204,000-1271-00,Accounts Receivable - Canada,common:CurrentAssets,GJ,47,1/10/2024,5842.15,D,Jan MC Transactions,Z-US$,217,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
205,000-2320-00,GST Collected-Canada,common:CurrentLiabilities,GJ,48,1/15/2024,-338.89,C,Jan MC Transactions,Z-US$,218,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
206,000-4141-00,Canadian Sales - Repair Charges,common:Revenues,GJ,48,1/15/2024,-4841.26,C,Jan MC Transactions,Z-US$,219,LESSON USER1,1/1/1990,common:ComprehensiveIncome
207,000-1271-00,Accounts Receivable - Canada,common:CurrentAssets,GJ,48,1/15/2024,5180.15,D,Jan MC Transactions,Z-US$,220,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
208,000-1102-00,Cash in Bank - Australia,common:CurrentAssets,GJ,49,1/3/2024,1459.25,D,Jan MC Transactions,Z-US$,221,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
209,000-1271-00,Accounts Receivable - Canada,common:CurrentAssets,GJ,49,1/3/2024,-1459.25,C,Jan MC Transactions,Z-US$,222,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
210,000-1102-00,Cash in Bank - Australia,common:CurrentAssets,GJ,50,1/28/2024,5872.36,D,Jan MC Transactions,Z-US$,223,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
211,000-1271-00,Accounts Receivable - Canada,common:CurrentAssets,GJ,50,1/28/2024,-5872.36,C,Jan MC Transactions,Z-US$,224,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
212,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,51,1/4/2024,-829.12,C,Jan MC Transactions,Z-US$,225,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
213,000-4112-01,AustralAsian Sales - Retail/Parts,common:Revenues,GJ,51,1/4/2024,-1658.23,C,Jan MC Transactions,Z-US$,226,LESSON USER1,1/1/1990,common:ComprehensiveIncome
214,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,GJ,51,1/4/2024,829.12,D,Jan MC Transactions,Z-US$,227,LESSON USER1,1/1/1990,common:ComprehensiveIncome
215,000-1272-00,Accounts Receivables - Australia,common:CurrentAssets,GJ,51,1/4/2024,1658.23,D,Jan MC Transactions,Z-US$,228,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
216,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,52,1/24/2024,-2706.18,C,Jan MC Transactions,Z-US$,229,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
217,000-4112-01,AustralAsian Sales - Retail/Parts,common:Revenues,GJ,52,1/24/2024,-5412.36,C,Jan MC Transactions,Z-US$,230,LESSON USER1,1/1/1990,common:ComprehensiveIncome
218,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,GJ,52,1/24/2024,2706.18,D,Jan MC Transactions,Z-US$,231,LESSON USER1,1/1/1990,common:ComprehensiveIncome
219,000-1272-00,Accounts Receivables - Australia,common:CurrentAssets,GJ,52,1/24/2024,5412.36,D,Jan MC Transactions,Z-US$,232,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
220,000-1102-00,Cash in Bank - Australia,common:CurrentAssets,GJ,53,1/5/2024,3215.89,D,Jan MC Transactions,Z-US$,233,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
221,000-1272-00,Accounts Receivables - Australia,common:CurrentAssets,GJ,53,1/5/2024,-3215.89,C,Jan MC Transactions,Z-US$,234,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
222,000-1102-00,Cash in Bank - Australia,common:CurrentAssets,GJ,54,1/31/2024,5412.36,D,Jan MC Transactions,Z-US$,235,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
223,000-1272-00,Accounts Receivables - Australia,common:CurrentAssets,GJ,54,1/31/2024,-5412.36,C,Jan MC Transactions,Z-US$,236,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
224,000-1300-02,Inventory - Finished Goods,common:CurrentAssets,GJ,55,1/6/2024,-931.33,C,Jan MC Transactions,Z-US$,237,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
225,000-4510-02,Cost of Goods Sold - Finished Goods,common:Expenses,GJ,55,1/6/2024,931.33,D,Jan MC Transactions,Z-US$,238,LESSON USER1,1/1/1990,common:ComprehensiveIncome
226,000-4117-02,Singapore Sales - Finished Goods,common:Revenues,GJ,55,1/6/2024,-1693.32,C,Jan MC Transactions,Z-US$,239,LESSON USER1,1/1/1990,common:ComprehensiveIncome
227,000-1277-00,Accounts Receivable - Singapore,common:CurrentAssets,GJ,55,1/6/2024,1693.32,D,Jan MC Transactions,Z-US$,240,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
228,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,56,1/22/2024,-846.66,C,Jan MC Transactions,Z-US$,241,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
229,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,GJ,56,1/22/2024,846.66,D,Jan MC Transactions,Z-US$,242,LESSON USER1,1/1/1990,common:ComprehensiveIncome
230,000-4117-01,Singapore Sales - Retail/Parts,common:Revenues,GJ,56,1/22/2024,-1693.32,C,Jan MC Transactions,Z-US$,243,LESSON USER1,1/1/1990,common:ComprehensiveIncome
231,000-1277-00,Accounts Receivable - Singapore,common:CurrentAssets,GJ,56,1/22/2024,1693.32,D,Jan MC Transactions,Z-US$,244,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
232,000-1107-00,Cash in Bank - Singapore,common:CurrentAssets,GJ,57,1/7/2024,2459.26,D,Jan MC Transactions,Z-US$,245,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
233,000-1277-00,Accounts Receivable - Singapore,common:CurrentAssets,GJ,57,1/7/2024,-2459.26,C,Jan MC Transactions,Z-US$,246,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
234,000-1107-00,Cash in Bank - Singapore,common:CurrentAssets,GJ,58,1/21/2024,1489.25,D,Jan MC Transactions,Z-US$,247,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
235,000-1277-00,Accounts Receivable - Singapore,common:CurrentAssets,GJ,58,1/21/2024,-1489.25,C,Jan MC Transactions,Z-US$,248,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
236,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,59,1/10/2024,-1572.61,C,Jan MC Transactions,Z-US$,249,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
237,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,GJ,59,1/10/2024,1572.61,D,Jan MC Transactions,Z-US$,250,LESSON USER1,1/1/1990,common:ComprehensiveIncome
238,000-4116-01,South Africa - Retail/Parts,common:Revenues,GJ,59,1/10/2024,-3145.22,C,Jan MC Transactions,Z-US$,251,LESSON USER1,1/1/1990,common:ComprehensiveIncome
239,000-1276-00,Accounts Receivable - South Africa,common:CurrentAssets,GJ,59,1/10/2024,3145.22,D,Jan MC Transactions,Z-US$,252,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
240,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,60,1/19/2024,-944.55,C,Jan MC Transactions,Z-US$,253,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
241,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,GJ,60,1/19/2024,944.55,D,Jan MC Transactions,Z-US$,254,LESSON USER1,1/1/1990,common:ComprehensiveIncome
242,000-4116-01,South Africa - Retail/Parts,common:Revenues,GJ,60,1/19/2024,-1889.11,C,Jan MC Transactions,Z-US$,255,LESSON USER1,1/1/1990,common:ComprehensiveIncome
243,000-1276-00,Accounts Receivable - South Africa,common:CurrentAssets,GJ,60,1/19/2024,1889.11,D,Jan MC Transactions,Z-US$,256,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
244,000-1106-00,Cash in Bank - South Africa,common:CurrentAssets,GJ,61,1/11/2024,2143.11,D,Jan MC Transactions,Z-US$,257,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
245,000-1276-00,Accounts Receivable - South Africa,common:CurrentAssets,GJ,61,1/11/2024,-2143.11,C,Jan MC Transactions,Z-US$,258,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
246,000-1106-00,Cash in Bank - South Africa,common:CurrentAssets,GJ,62,1/25/2024,1151.36,D,Jan MC Transactions,Z-US$,259,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
247,000-1276-00,Accounts Receivable - South Africa,common:CurrentAssets,GJ,62,1/25/2024,-1151.36,C,Jan MC Transactions,Z-US$,260,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
248,000-1300-02,Inventory - Finished Goods,common:CurrentAssets,GJ,67,1/5/2024,-3271.06,C,Jan MC Transactions,Z-US$,261,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
249,000-4510-02,Cost of Goods Sold - Finished Goods,common:Expenses,GJ,67,1/5/2024,3271.06,D,Jan MC Transactions,Z-US$,262,LESSON USER1,1/1/1990,common:ComprehensiveIncome
250,000-4115-02,United Kingdom Sales - Finished Goods,common:Revenues,GJ,67,1/5/2024,-6542.12,C,Jan MC Transactions,Z-US$,263,LESSON USER1,1/1/1990,common:ComprehensiveIncome
251,000-1275-00,Accounts Receivable - United Kingdom,common:CurrentAssets,GJ,67,1/5/2024,6542.12,D,Jan MC Transactions,Z-US$,264,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
252,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,GJ,68,1/22/2024,-447.06,C,Jan MC Transactions,Z-US$,265,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
253,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,GJ,68,1/22/2024,447.06,D,Jan MC Transactions,Z-US$,266,LESSON USER1,1/1/1990,common:ComprehensiveIncome
254,000-4115-01,United Kingdom Sales - Retail/Parts,common:Revenues,GJ,68,1/22/2024,-894.12,C,Jan MC Transactions,Z-US$,267,LESSON USER1,1/1/1990,common:ComprehensiveIncome
255,000-1275-00,Accounts Receivable - United Kingdom,common:CurrentAssets,GJ,68,1/22/2024,894.12,D,Jan MC Transactions,Z-US$,268,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
256,000-1105-00,Cash in Bank - United Kingdom,common:CurrentAssets,GJ,69,1/9/2024,2178.87,D,Jan MC Transactions,Z-US$,269,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
257,000-1275-00,Accounts Receivable - United Kingdom,common:CurrentAssets,GJ,69,1/9/2024,-2178.87,C,Jan MC Transactions,Z-US$,270,LESSON USER1,1/1/1990,common:NetCashFlowOperatingActivities
