ID,glAccountNumber,userDefined1,userDefined2,journalEntryType,journalId,period,amount,amountCreditDebitIndicator,jeLineDescription,reportingAmountCurrency,transactionId,enteredBy,enteredDateTime,tags
138,100-6190-00,Utilities Expense - Administration,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-275,C,Reverse Accrual Dec Est. Exp.,Z-US$,138,LESSON USER1,1/1/1990,mini:NetIncomeLoss
139,100-6510-00,Telephone - Administration,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-2000,C,Reverse Accrual Dec Est. Exp.,Z-US$,139,LESSON USER1,1/1/1990,mini:NetIncomeLoss
140,200-6190-00,Utilities Expense - Accounting,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-275,C,Reverse Accrual Dec Est. Exp.,Z-US$,140,LESSON USER1,1/1/1990,mini:NetIncomeLoss
141,200-6510-00,Telephone - Accounting,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-2000,C,Reverse Accrual Dec Est. Exp.,Z-US$,141,LESSON USER1,1/1/1990,mini:NetIncomeLoss
142,300-6190-00,Utilities Expense - Sales,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-1925,C,Reverse Accrual Dec Est. Exp.,Z-US$,142,LESSON USER1,1/1/1990,mini:NetIncomeLoss
143,300-6510-00,Telephone - Sales,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-6000,C,Reverse Accrual Dec Est. Exp.,Z-US$,143,LESSON USER1,1/1/1990,mini:NetIncomeLoss
144,400-6190-00,Utilities Expense - Service/Installation,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-1100,C,Reverse Accrual Dec Est. Exp.,Z-US$,144,LESSON USER1,1/1/1990,mini:NetIncomeLoss
145,400-6510-00,Telephone - Service/Installation,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-3000,C,Reverse Accrual Dec Est. Exp.,Z-US$,145,LESSON USER1,1/1/1990,mini:NetIncomeLoss
146,500-6190-00,Utilities Expense - Consulting/Training,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-550,C,Reverse Accrual Dec Est. Exp.,Z-US$,146,LESSON USER1,1/1/1990,mini:NetIncomeLoss
147,500-6510-00,Telephone - Consulting/Training,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-5000,C,Reverse Accrual Dec Est. Exp.,Z-US$,147,LESSON USER1,1/1/1990,mini:NetIncomeLoss
148,600-6190-00,Utilities Expense - Purchasing/Receiving,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-1375,C,Reverse Accrual Dec Est. Exp.,Z-US$,148,LESSON USER1,1/1/1990,mini:NetIncomeLoss
149,600-6510-00,Telephone - Purchasing/Receiving,mini:SalesGeneralAndAdministrativeExpenses,GJ,27,1/1/2024,-2000,C,Reverse Accrual Dec Est. Exp.,Z-US$,149,LESSON USER1,1/1/1990,mini:NetIncomeLoss
150,000-2800-00,Current N/P on Vehicles,mini:LongtermDebt,GJ,29,1/1/2024,-1041.66,C,Current portion of Notes Pay.,Z-US$,163,LESSON USER1,1/1/1990,mini:AdditionalLongtermBorrowings
151,000-2900-00,Notes Payable on Vehicles,mini:LongtermDebt,GJ,29,1/1/2024,1041.66,D,Current portion of Notes Pay.,Z-US$,164,LESSON USER1,1/1/1990,mini:RepaymentLongtermBorrowings
152,000-2820-00,Current N/P to Stockholders,mini:LongtermDebt,GJ,30,1/1/2024,-10416.44,C,Current portion of Notes Pay.,Z-US$,165,LESSON USER1,1/1/1990,mini:AdditionalLongtermBorrowings
153,000-2920-00,Notes Payable to Stockholders,mini:LongtermDebt,GJ,30,1/1/2024,10416.44,D,Current portion of Notes Pay.,Z-US$,166,LESSON USER1,1/1/1990,mini:RepaymentLongtermBorrowings
154,000-1140-00,Savings,mini:CashAndCashEquivalents,GJ,31,1/5/2024,659.16,D,Interest on Savings.,Z-US$,167,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
155,000-7020-00,Interest Income,mini:InterestExpense,GJ,31,1/5/2024,-659.16,C,Interest on Savings.,Z-US$,168,LESSON USER1,1/1/1990,mini:NetIncomeLoss
156,000-1300-02,Inventory - Finished Goods,mini:Inventories,GJ,32,1/9/2024,41013.14,D,Transfer Inventory.,Z-US$,169,LESSON USER1,1/1/1990,mini:PurchasesOfInventoryForSale
157,000-1310-01,Inventory Warehouse - Retail/Parts,mini:Inventories,GJ,32,1/9/2024,-41013.14,C,Transfer Inventory.,Z-US$,170,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
158,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,33,1/15/2024,-17718.78,C,Write down of Inventory.,Z-US$,171,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
159,000-1310-01,Inventory Warehouse - Retail/Parts,mini:Inventories,GJ,33,1/15/2024,-7031.58,C,Write down of Inventory.,Z-US$,172,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
160,000-4700-00,Shrinkage and Waste,mini:CostsOfSales,GJ,33,1/15/2024,24750.36,D,Write down of Inventory.,Z-US$,173,LESSON USER1,1/1/1990,mini:NetIncomeLoss
161,000-1410-00,Prepaid Insurance,mini:Inventories,GJ,34,1/30/2024,-2862.41,C,Recognize January Expenses.,Z-US$,174,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
162,000-6400-00,Life Insurance - Administration,mini:SalesGeneralAndAdministrativeExpenses,GJ,34,1/30/2024,133.98,D,Recognize January Expenses.,Z-US$,175,LESSON USER1,1/1/1990,mini:NetIncomeLoss
163,000-6410-00,Vehicle Insurance,mini:SalesGeneralAndAdministrativeExpenses,GJ,34,1/30/2024,569.5,D,Recognize January Expenses.,Z-US$,176,LESSON USER1,1/1/1990,mini:NetIncomeLoss
164,000-6420-00,Liability Insurance,mini:SalesGeneralAndAdministrativeExpenses,GJ,34,1/30/2024,1270.83,D,Recognize January Expenses.,Z-US$,177,LESSON USER1,1/1/1990,mini:NetIncomeLoss
165,000-6430-00,Casualty Insurance,mini:SalesGeneralAndAdministrativeExpenses,GJ,34,1/30/2024,888.1,D,Recognize January Expenses.,Z-US$,178,LESSON USER1,1/1/1990,mini:NetIncomeLoss
166,000-1505-00,Accumulated Depreciation-Furniture & Fixtures,mini:PropertyPlantAndEquipment,GJ,35,1/30/2024,-3624.64,C,Monthly Depr. Charge.,Z-US$,179,LESSON USER1,1/1/1990,mini:DecreaseFromDepreciationAndAmortization
167,000-6200-00,Depreciation Expense - Furniture & Fixtures,mini:DepreciationAndAmortization,GJ,35,1/30/2024,3624.64,D,Monthly Depr. Charge.,Z-US$,180,LESSON USER1,1/1/1990,mini:NetIncomeLoss
168,000-1515-00,Accumulated Depreciation-Computer Equipment,mini:PropertyPlantAndEquipment,GJ,36,1/30/2024,-1888.43,C,Monthly Depr. Charge.,Z-US$,181,LESSON USER1,1/1/1990,mini:DecreaseFromDepreciationAndAmortization
169,000-6210-00,Depreciation Expense - Computer Equipment,mini:DepreciationAndAmortization,GJ,36,1/30/2024,1888.43,D,Monthly Depr. Charge.,Z-US$,182,LESSON USER1,1/1/1990,mini:NetIncomeLoss
170,000-1525-00,Accumulated Depreciation-Machinery & Equipment,mini:PropertyPlantAndEquipment,GJ,37,1/30/2024,-14098.84,C,Monthly Depr. Charge,Z-US$,183,LESSON USER1,1/1/1990,mini:DecreaseFromDepreciationAndAmortization
171,000-6220-00,Depreciation Expense - Machinery & Equipment,mini:DepreciationAndAmortization,GJ,37,1/30/2024,14098.84,D,Monthly Depr. Charge,Z-US$,184,LESSON USER1,1/1/1990,mini:NetIncomeLoss
172,000-1535-00,Accumulated Depreciation-Fleet Vehicles,mini:PropertyPlantAndEquipment,GJ,38,1/30/2024,-833.33,C,Monthly Depr. Charge,Z-US$,185,LESSON USER1,1/1/1990,mini:DecreaseFromDepreciationAndAmortization
173,000-6230-00,Depreciation Expense - Fleet Vehicles,mini:DepreciationAndAmortization,GJ,38,1/30/2024,833.33,D,Monthly Depr. Charge,Z-US$,186,LESSON USER1,1/1/1990,mini:NetIncomeLoss
174,000-1610-00,Amortized Software Costs,mini:PropertyPlantAndEquipment,GJ,39,1/30/2024,-982.92,C,Monthly Amortization Charge.,Z-US$,187,LESSON USER1,1/1/1990,mini:DecreaseFromDepreciationAndAmortization
175,000-6300-00,Amortization - Software,mini:DepreciationAndAmortization,GJ,39,1/30/2024,982.92,D,Monthly Amortization Charge.,Z-US$,188,LESSON USER1,1/1/1990,mini:NetIncomeLoss
176,000-2110-00,Accrued Expenses,mini:AccountsPayable,GJ,40,1/30/2024,-24500,C,Accrual of Jan. Est. Expenses.,Z-US$,189,LESSON USER1,1/1/1990,mini:PurchasesInventoryForSaleOnAccount
177,100-6190-00,Utilities Expense - Administration,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,225,D,Accrual of Jan. Est. Expenses.,Z-US$,190,LESSON USER1,1/1/1990,mini:NetIncomeLoss
178,100-6510-00,Telephone - Administration,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,2000,D,Accrual of Jan. Est. Expenses.,Z-US$,191,LESSON USER1,1/1/1990,mini:NetIncomeLoss
179,200-6190-00,Utilities Expense - Accounting,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,225,D,Accrual of Jan. Est. Expenses.,Z-US$,192,LESSON USER1,1/1/1990,mini:NetIncomeLoss
180,200-6510-00,Telephone - Accounting,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,2000,D,Accrual of Jan. Est. Expenses.,Z-US$,193,LESSON USER1,1/1/1990,mini:NetIncomeLoss
181,300-6190-00,Utilities Expense - Sales,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,1575,D,Accrual of Jan. Est. Expenses.,Z-US$,194,LESSON USER1,1/1/1990,mini:NetIncomeLoss
182,300-6510-00,Telephone - Sales,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,6000,D,Accrual of Jan. Est. Expenses.,Z-US$,195,LESSON USER1,1/1/1990,mini:NetIncomeLoss
183,400-6190-00,Utilities Expense - Service/Installation,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,900,D,Accrual of Jan. Est. Expenses.,Z-US$,196,LESSON USER1,1/1/1990,mini:NetIncomeLoss
184,400-6510-00,Telephone - Service/Installation,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,3000,D,Accrual of Jan. Est. Expenses.,Z-US$,197,LESSON USER1,1/1/1990,mini:NetIncomeLoss
185,500-6190-00,Utilities Expense - Consulting/Training,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,450,D,Accrual of Jan. Est. Expenses.,Z-US$,198,LESSON USER1,1/1/1990,mini:NetIncomeLoss
186,500-6510-00,Telephone - Consulting/Training,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,5000,D,Accrual of Jan. Est. Expenses.,Z-US$,199,LESSON USER1,1/1/1990,mini:NetIncomeLoss
187,600-6190-00,Utilities Expense - Purchasing/Receiving,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,1125,D,Accrual of Jan. Est. Expenses.,Z-US$,200,LESSON USER1,1/1/1990,mini:NetIncomeLoss
188,600-6510-00,Telephone - Purchasing/Receiving,mini:SalesGeneralAndAdministrativeExpenses,GJ,40,1/30/2024,2000,D,Accrual of Jan. Est. Expenses.,Z-US$,201,LESSON USER1,1/1/1990,mini:NetIncomeLoss
189,000-2500-00,Interest Payable,mini:AccountsPayable,GJ,41,1/30/2024,-1108.53,C,Interest on Line of Credit.,Z-US$,202,LESSON USER1,1/1/1990,mini:PurchasesInventoryForSaleOnAccount
190,000-8020-00,Interest Expense,mini:InterestExpense,GJ,41,1/30/2024,1108.53,D,Interest on Line of Credit.,Z-US$,203,LESSON USER1,1/1/1990,mini:NetIncomeLoss
191,000-1230-00,Interest Receivable,mini:Receivables,GJ,42,1/30/2024,250,D,Int. earned on Notes Rec.,Z-US$,204,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
192,000-7020-00,Interest Income,mini:InterestExpense,GJ,42,1/30/2024,-250,C,Int. earned on Notes Rec.,Z-US$,205,LESSON USER1,1/1/1990,mini:NetIncomeLoss
193,000-1200-00,Accounts Receivable,mini:Receivables,GJ,43,1/30/2024,-1250,C,Net changes in Client Deposits,Z-US$,206,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
194,000-2720-00,Client Deposits,mini:AccountsPayable,GJ,43,1/30/2024,1250,D,Net changes in Client Deposits,Z-US$,207,LESSON USER1,1/1/1990,mini:DecreaseFromPaymentAccountsPayable
195,000-1210-00,Allowance for Doubtful Accounts,mini:Receivables,GJ,44,1/30/2024,-18591.9,C,Est. Bad Debts for January.,Z-US$,208,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
196,000-6700-00,Bad Debts Expense,mini:SalesGeneralAndAdministrativeExpenses,GJ,44,1/30/2024,18591.9,D,Est. Bad Debts for January.,Z-US$,209,LESSON USER1,1/1/1990,mini:NetIncomeLoss
197,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,45,1/30/2024,85927.07,D,Transfer Inventory.,Z-US$,210,LESSON USER1,1/1/1990,mini:PurchasesOfInventoryForSale
198,000-1310-01,Inventory Warehouse - Retail/Parts,mini:Inventories,GJ,45,1/30/2024,-85927.07,C,Transfer Inventory.,Z-US$,211,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
199,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,46,1/30/2024,-3087.92,C,Transfer Inventory.,Z-US$,212,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
200,000-1300-02,Inventory - Finished Goods,mini:Inventories,GJ,46,1/30/2024,3087.92,D,Transfer Inventory.,Z-US$,213,LESSON USER1,1/1/1990,mini:PurchasesOfInventoryForSale
201,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,47,1/10/2024,-2921.08,C,Jan MC Transactions,Z-C$,214,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
202,000-4111-01,Canadian Sales - Retail/Parts,mini:Sales,GJ,47,1/10/2024,-5842.15,C,Jan MC Transactions,Z-C$,215,LESSON USER1,1/1/1990,mini:NetIncomeLoss
203,000-4510-01,Cost of Goods Sold - Retail/Parts,mini:CostsOfSales,GJ,47,1/10/2024,2921.08,D,Jan MC Transactions,Z-C$,216,LESSON USER1,1/1/1990,mini:NetIncomeLoss
204,000-1271-00,Accounts Receivable - Canada,mini:Receivables,GJ,47,1/10/2024,5842.15,D,Jan MC Transactions,Z-C$,217,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
205,000-2320-00,GST Collected-Canada,mini:AccountsPayable,GJ,48,1/15/2024,-338.89,C,Jan MC Transactions,Z-C$,218,LESSON USER1,1/1/1990,mini:PurchasesInventoryForSaleOnAccount
206,000-4141-00,Canadian Sales - Repair Charges,mini:Sales,GJ,48,1/15/2024,-4841.26,C,Jan MC Transactions,Z-C$,219,LESSON USER1,1/1/1990,mini:NetIncomeLoss
207,000-1271-00,Accounts Receivable - Canada,mini:Receivables,GJ,48,1/15/2024,5180.15,D,Jan MC Transactions,Z-C$,220,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
208,000-1102-00,Cash in Bank - Australia,mini:CashAndCashEquivalents,GJ,49,1/3/2024,1459.25,D,Jan MC Transactions,Z-C$,221,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
209,000-1271-00,Accounts Receivable - Canada,mini:Receivables,GJ,49,1/3/2024,-1459.25,C,Jan MC Transactions,Z-C$,222,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
210,000-1102-00,Cash in Bank - Australia,mini:CashAndCashEquivalents,GJ,50,1/28/2024,5872.36,D,Jan MC Transactions,Z-C$,223,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
211,000-1271-00,Accounts Receivable - Canada,mini:Receivables,GJ,50,1/28/2024,-5872.36,C,Jan MC Transactions,Z-C$,224,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
212,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,51,1/4/2024,-829.12,C,Jan MC Transactions,Z-AUD,225,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
213,000-4112-01,AustralAsian Sales - Retail/Parts,mini:Sales,GJ,51,1/4/2024,-1658.23,C,Jan MC Transactions,Z-AUD,226,LESSON USER1,1/1/1990,mini:NetIncomeLoss
214,000-4510-01,Cost of Goods Sold - Retail/Parts,mini:CostsOfSales,GJ,51,1/4/2024,829.12,D,Jan MC Transactions,Z-AUD,227,LESSON USER1,1/1/1990,mini:NetIncomeLoss
215,000-1272-00,Accounts Receivables - Australia,mini:Receivables,GJ,51,1/4/2024,1658.23,D,Jan MC Transactions,Z-AUD,228,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
216,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,52,1/24/2024,-2706.18,C,Jan MC Transactions,Z-AUD,229,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
217,000-4112-01,AustralAsian Sales - Retail/Parts,mini:Sales,GJ,52,1/24/2024,-5412.36,C,Jan MC Transactions,Z-AUD,230,LESSON USER1,1/1/1990,mini:NetIncomeLoss
218,000-4510-01,Cost of Goods Sold - Retail/Parts,mini:CostsOfSales,GJ,52,1/24/2024,2706.18,D,Jan MC Transactions,Z-AUD,231,LESSON USER1,1/1/1990,mini:NetIncomeLoss
219,000-1272-00,Accounts Receivables - Australia,mini:Receivables,GJ,52,1/24/2024,5412.36,D,Jan MC Transactions,Z-AUD,232,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
220,000-1102-00,Cash in Bank - Australia,mini:CashAndCashEquivalents,GJ,53,1/5/2024,3215.89,D,Jan MC Transactions,Z-AUD,233,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
221,000-1272-00,Accounts Receivables - Australia,mini:Receivables,GJ,53,1/5/2024,-3215.89,C,Jan MC Transactions,Z-AUD,234,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
222,000-1102-00,Cash in Bank - Australia,mini:CashAndCashEquivalents,GJ,54,1/31/2024,5412.36,D,Jan MC Transactions,Z-AUD,235,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
223,000-1272-00,Accounts Receivables - Australia,mini:Receivables,GJ,54,1/31/2024,-5412.36,C,Jan MC Transactions,Z-AUD,236,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
224,000-1300-02,Inventory - Finished Goods,mini:Inventories,GJ,55,1/6/2024,-931.33,C,Jan MC Transactions,Z-SGD,237,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
225,000-4510-02,Cost of Goods Sold - Finished Goods,mini:CostsOfSales,GJ,55,1/6/2024,931.33,D,Jan MC Transactions,Z-SGD,238,LESSON USER1,1/1/1990,mini:NetIncomeLoss
226,000-4117-02,Singapore Sales - Finished Goods,mini:Sales,GJ,55,1/6/2024,-1693.32,C,Jan MC Transactions,Z-SGD,239,LESSON USER1,1/1/1990,mini:NetIncomeLoss
227,000-1277-00,Accounts Receivable - Singapore,mini:Receivables,GJ,55,1/6/2024,1693.32,D,Jan MC Transactions,Z-SGD,240,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
228,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,56,1/22/2024,-846.66,C,Jan MC Transactions,Z-SGD,241,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
229,000-4510-01,Cost of Goods Sold - Retail/Parts,mini:CostsOfSales,GJ,56,1/22/2024,846.66,D,Jan MC Transactions,Z-SGD,242,LESSON USER1,1/1/1990,mini:NetIncomeLoss
230,000-4117-01,Singapore Sales - Retail/Parts,mini:Sales,GJ,56,1/22/2024,-1693.32,C,Jan MC Transactions,Z-SGD,243,LESSON USER1,1/1/1990,mini:NetIncomeLoss
231,000-1277-00,Accounts Receivable - Singapore,mini:Receivables,GJ,56,1/22/2024,1693.32,D,Jan MC Transactions,Z-SGD,244,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
232,000-1107-00,Cash in Bank - Singapore,mini:CashAndCashEquivalents,GJ,57,1/7/2024,2459.26,D,Jan MC Transactions,Z-SGD,245,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
233,000-1277-00,Accounts Receivable - Singapore,mini:Receivables,GJ,57,1/7/2024,-2459.26,C,Jan MC Transactions,Z-SGD,246,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
234,000-1107-00,Cash in Bank - Singapore,mini:CashAndCashEquivalents,GJ,58,1/21/2024,1489.25,D,Jan MC Transactions,Z-SGD,247,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
235,000-1277-00,Accounts Receivable - Singapore,mini:Receivables,GJ,58,1/21/2024,-1489.25,C,Jan MC Transactions,Z-SGD,248,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
236,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,59,1/10/2024,-1572.61,C,Jan MC Transactions,Z-SA,249,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
237,000-4510-01,Cost of Goods Sold - Retail/Parts,mini:CostsOfSales,GJ,59,1/10/2024,1572.61,D,Jan MC Transactions,Z-SA,250,LESSON USER1,1/1/1990,mini:NetIncomeLoss
238,000-4116-01,South Africa - Retail/Parts,mini:Sales,GJ,59,1/10/2024,-3145.22,C,Jan MC Transactions,Z-SA,251,LESSON USER1,1/1/1990,mini:NetIncomeLoss
239,000-1276-00,Accounts Receivable - South Africa,mini:Receivables,GJ,59,1/10/2024,3145.22,D,Jan MC Transactions,Z-SA,252,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
240,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,60,1/19/2024,-944.55,C,Jan MC Transactions,Z-SA,253,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
241,000-4510-01,Cost of Goods Sold - Retail/Parts,mini:CostsOfSales,GJ,60,1/19/2024,944.55,D,Jan MC Transactions,Z-SA,254,LESSON USER1,1/1/1990,mini:NetIncomeLoss
242,000-4116-01,South Africa - Retail/Parts,mini:Sales,GJ,60,1/19/2024,-1889.11,C,Jan MC Transactions,Z-SA,255,LESSON USER1,1/1/1990,mini:NetIncomeLoss
243,000-1276-00,Accounts Receivable - South Africa,mini:Receivables,GJ,60,1/19/2024,1889.11,D,Jan MC Transactions,Z-SA,256,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
244,000-1106-00,Cash in Bank - South Africa,mini:CashAndCashEquivalents,GJ,61,1/11/2024,2143.11,D,Jan MC Transactions,Z-SA,257,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
245,000-1276-00,Accounts Receivable - South Africa,mini:Receivables,GJ,61,1/11/2024,-2143.11,C,Jan MC Transactions,Z-SA,258,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
246,000-1106-00,Cash in Bank - South Africa,mini:CashAndCashEquivalents,GJ,62,1/25/2024,1151.36,D,Jan MC Transactions,Z-SA,259,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
247,000-1276-00,Accounts Receivable - South Africa,mini:Receivables,GJ,62,1/25/2024,-1151.36,C,Jan MC Transactions,Z-SA,260,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
248,000-1300-02,Inventory - Finished Goods,mini:Inventories,GJ,67,1/5/2024,-3271.06,C,Jan MC Transactions,Z-UK,261,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
249,000-4510-02,Cost of Goods Sold - Finished Goods,mini:CostsOfSales,GJ,67,1/5/2024,3271.06,D,Jan MC Transactions,Z-UK,262,LESSON USER1,1/1/1990,mini:NetIncomeLoss
250,000-4115-02,United Kingdom Sales - Finished Goods,mini:Sales,GJ,67,1/5/2024,-6542.12,C,Jan MC Transactions,Z-UK,263,LESSON USER1,1/1/1990,mini:NetIncomeLoss
251,000-1275-00,Accounts Receivable - United Kingdom,mini:Receivables,GJ,67,1/5/2024,6542.12,D,Jan MC Transactions,Z-UK,264,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
252,000-1300-01,Inventory - Retail/Parts,mini:Inventories,GJ,68,1/22/2024,-447.06,C,Jan MC Transactions,Z-UK,265,LESSON USER1,1/1/1990,mini:DecreaseInInventoriesFromSales
253,000-4510-01,Cost of Goods Sold - Retail/Parts,mini:CostsOfSales,GJ,68,1/22/2024,447.06,D,Jan MC Transactions,Z-UK,266,LESSON USER1,1/1/1990,mini:NetIncomeLoss
254,000-4115-01,United Kingdom Sales - Retail/Parts,mini:Sales,GJ,68,1/22/2024,-894.12,C,Jan MC Transactions,Z-UK,267,LESSON USER1,1/1/1990,mini:NetIncomeLoss
255,000-1275-00,Accounts Receivable - United Kingdom,mini:Receivables,GJ,68,1/22/2024,894.12,D,Jan MC Transactions,Z-UK,268,LESSON USER1,1/1/1990,mini:IncreaseInReceivablesFromSalesOnAccount
256,000-1105-00,Cash in Bank - United Kingdom,mini:CashAndCashEquivalents,GJ,69,1/9/2024,2178.87,D,Jan MC Transactions,Z-UK,269,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
257,000-1275-00,Accounts Receivable - United Kingdom,mini:Receivables,GJ,69,1/9/2024,-2178.87,C,Jan MC Transactions,Z-UK,270,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
258,000-1105-00,Cash in Bank - United Kingdom,mini:CashAndCashEquivalents,GJ,70,1/21/2024,4789.64,D,Jan MC Transactions,Z-UK,271,LESSON USER1,1/1/1990,mini:ProceedsFromCollectionOfReceivables
259,000-1275-00,Accounts Receivable - United Kingdom,mini:Receivables,GJ,70,1/21/2024,-4789.64,C,Jan MC Transactions,Z-UK,272,LESSON USER1,1/1/1990,mini:CollectionOfReceivables
